#;Time;Function;Direction;Status;Data;Data (chars);Data length;Req. length;Port;Comments;
149;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_LINE_CONTROL);DOWN;STATUS_PENDING;;"";;;COM5;;
150;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_LINE_CONTROL);UP;STATUS_SUCCESS;00 00 08 ;"...";3;;COM5;;
151;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_CHARS);DOWN;STATUS_PENDING;;"";;;COM5;;
152;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_CHARS);UP;STATUS_SUCCESS;1a 00 00 1a 11 13 ;"......";6;;COM5;;
153;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_HANDFLOW);DOWN;STATUS_PENDING;;"";;;COM5;;
154;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_HANDFLOW);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 36 43 00 00 36 43 00 00 ;"........6C..6C..";16;;COM5;;
155;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BAUD_RATE);DOWN;STATUS_PENDING;c0 12 00 00 ;"À...";4;;COM5;;
156;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BAUD_RATE);UP;STATUS_SUCCESS;;"";;;COM5;;
157;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_RTS);DOWN;STATUS_PENDING;;"";;;COM5;;
158;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_RTS);UP;STATUS_SUCCESS;;"";;;COM5;;
159;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_DTR);DOWN;STATUS_PENDING;;"";;;COM5;;
160;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_DTR);UP;STATUS_SUCCESS;;"";;;COM5;;
161;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_LINE_CONTROL);DOWN;STATUS_PENDING;00 00 08 ;"...";3;;COM5;;
162;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_LINE_CONTROL);UP;STATUS_SUCCESS;;"";;;COM5;;
163;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_CHARS);DOWN;STATUS_PENDING;1a 00 00 1a 11 13 ;"......";6;;COM5;;
164;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_CHARS);UP;STATUS_SUCCESS;;"";;;COM5;;
165;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_HANDFLOW);DOWN;STATUS_PENDING;00 00 00 00 40 00 00 00 36 43 00 00 36 43 00 00 ;"....@...6C..6C..";16;;COM5;;
166;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_HANDFLOW);UP;STATUS_SUCCESS;;"";;;COM5;;
167;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_RTS);DOWN;STATUS_PENDING;;"";;;COM5;;
168;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_RTS);UP;STATUS_SUCCESS;;"";;;COM5;;
169;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BREAK_ON);DOWN;STATUS_PENDING;;"";;;COM5;;
170;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BREAK_ON);UP;STATUS_SUCCESS;;"";;;COM5;;
171;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
172;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
173;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 20 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 ;".... ...............";20;;COM5;;
174;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
175;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BREAK_ON);DOWN;STATUS_PENDING;;"";;;COM5;;
176;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BREAK_ON);UP;STATUS_SUCCESS;;"";;;COM5;;
177;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BREAK_ON);DOWN;STATUS_PENDING;;"";;;COM5;;
178;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BREAK_ON);UP;STATUS_SUCCESS;;"";;;COM5;;
179;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BREAK_ON);DOWN;STATUS_PENDING;;"";;;COM5;;
180;20/08/2026 14:19:44;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BREAK_ON);UP;STATUS_SUCCESS;;"";;;COM5;;
181;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BREAK_ON);DOWN;STATUS_PENDING;;"";;;COM5;;
182;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BREAK_ON);UP;STATUS_SUCCESS;;"";;;COM5;;
183;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_BAUD_RATE);DOWN;STATUS_PENDING;;"";;;COM5;;
184;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_BAUD_RATE);UP;STATUS_SUCCESS;c0 12 00 00 ;"À...";4;;COM5;;
185;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_LINE_CONTROL);DOWN;STATUS_PENDING;;"";;;COM5;;
186;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_LINE_CONTROL);UP;STATUS_SUCCESS;00 00 08 ;"...";3;;COM5;;
187;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_CHARS);DOWN;STATUS_PENDING;;"";;;COM5;;
188;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_CHARS);UP;STATUS_SUCCESS;1a 00 00 1a 11 13 ;"......";6;;COM5;;
189;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_HANDFLOW);DOWN;STATUS_PENDING;;"";;;COM5;;
190;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_HANDFLOW);UP;STATUS_SUCCESS;00 00 00 00 40 00 00 00 36 43 00 00 36 43 00 00 ;"....@...6C..6C..";16;;COM5;;
191;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BAUD_RATE);DOWN;STATUS_PENDING;c0 12 00 00 ;"À...";4;;COM5;;
192;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BAUD_RATE);UP;STATUS_SUCCESS;;"";;;COM5;;
193;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_RTS);DOWN;STATUS_PENDING;;"";;;COM5;;
194;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_RTS);UP;STATUS_SUCCESS;;"";;;COM5;;
195;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_DTR);DOWN;STATUS_PENDING;;"";;;COM5;;
196;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_DTR);UP;STATUS_SUCCESS;;"";;;COM5;;
197;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_LINE_CONTROL);DOWN;STATUS_PENDING;00 00 08 ;"...";3;;COM5;;
198;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_LINE_CONTROL);UP;STATUS_SUCCESS;;"";;;COM5;;
199;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_CHARS);DOWN;STATUS_PENDING;1a 00 00 1a 11 13 ;"......";6;;COM5;;
200;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_CHARS);UP;STATUS_SUCCESS;;"";;;COM5;;
201;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_HANDFLOW);DOWN;STATUS_PENDING;00 00 00 00 00 00 00 00 36 43 00 00 36 43 00 00 ;"........6C..6C..";16;;COM5;;
202;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_HANDFLOW);UP;STATUS_SUCCESS;;"";;;COM5;;
203;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_RTS);DOWN;STATUS_PENDING;;"";;;COM5;;
204;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_RTS);UP;STATUS_SUCCESS;;"";;;COM5;;
205;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BREAK_OFF);DOWN;STATUS_PENDING;;"";;;COM5;;
206;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BREAK_OFF);UP;STATUS_SUCCESS;;"";;;COM5;;
207;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_BAUD_RATE);DOWN;STATUS_PENDING;;"";;;COM5;;
208;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_BAUD_RATE);UP;STATUS_SUCCESS;c0 12 00 00 ;"À...";4;;COM5;;
209;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_LINE_CONTROL);DOWN;STATUS_PENDING;;"";;;COM5;;
210;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_LINE_CONTROL);UP;STATUS_SUCCESS;00 00 08 ;"...";3;;COM5;;
211;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_CHARS);DOWN;STATUS_PENDING;;"";;;COM5;;
212;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_CHARS);UP;STATUS_SUCCESS;1a 00 00 1a 11 13 ;"......";6;;COM5;;
213;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_HANDFLOW);DOWN;STATUS_PENDING;;"";;;COM5;;
214;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_HANDFLOW);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 36 43 00 00 36 43 00 00 ;"........6C..6C..";16;;COM5;;
215;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BAUD_RATE);DOWN;STATUS_PENDING;c0 12 00 00 ;"À...";4;;COM5;;
216;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BAUD_RATE);UP;STATUS_SUCCESS;;"";;;COM5;;
217;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_RTS);DOWN;STATUS_PENDING;;"";;;COM5;;
218;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_RTS);UP;STATUS_SUCCESS;;"";;;COM5;;
219;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_DTR);DOWN;STATUS_PENDING;;"";;;COM5;;
220;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_DTR);UP;STATUS_SUCCESS;;"";;;COM5;;
221;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_LINE_CONTROL);DOWN;STATUS_PENDING;00 00 08 ;"...";3;;COM5;;
222;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_LINE_CONTROL);UP;STATUS_SUCCESS;;"";;;COM5;;
223;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_CHARS);DOWN;STATUS_PENDING;1a 00 00 1a 11 13 ;"......";6;;COM5;;
224;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_CHARS);UP;STATUS_SUCCESS;;"";;;COM5;;
225;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_HANDFLOW);DOWN;STATUS_PENDING;00 00 00 00 40 00 00 00 36 43 00 00 36 43 00 00 ;"....@...6C..6C..";16;;COM5;;
226;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_HANDFLOW);UP;STATUS_SUCCESS;;"";;;COM5;;
227;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_RTS);DOWN;STATUS_PENDING;;"";;;COM5;;
228;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_RTS);UP;STATUS_SUCCESS;;"";;;COM5;;
229;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BREAK_ON);DOWN;STATUS_PENDING;;"";;;COM5;;
230;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BREAK_ON);UP;STATUS_SUCCESS;;"";;;COM5;;
231;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
232;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
233;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 20 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 ;".... ...............";20;;COM5;;
234;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
235;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BREAK_ON);DOWN;STATUS_PENDING;;"";;;COM5;;
236;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BREAK_ON);UP;STATUS_SUCCESS;;"";;;COM5;;
237;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BREAK_ON);DOWN;STATUS_PENDING;;"";;;COM5;;
238;20/08/2026 14:19:45;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BREAK_ON);UP;STATUS_SUCCESS;;"";;;COM5;;
239;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_BAUD_RATE);DOWN;STATUS_PENDING;;"";;;COM5;;
240;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_BAUD_RATE);UP;STATUS_SUCCESS;c0 12 00 00 ;"À...";4;;COM5;;
241;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_LINE_CONTROL);DOWN;STATUS_PENDING;;"";;;COM5;;
242;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_LINE_CONTROL);UP;STATUS_SUCCESS;00 00 08 ;"...";3;;COM5;;
243;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_CHARS);DOWN;STATUS_PENDING;;"";;;COM5;;
244;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_CHARS);UP;STATUS_SUCCESS;1a 00 00 1a 11 13 ;"......";6;;COM5;;
245;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_HANDFLOW);DOWN;STATUS_PENDING;;"";;;COM5;;
246;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_HANDFLOW);UP;STATUS_SUCCESS;00 00 00 00 40 00 00 00 36 43 00 00 36 43 00 00 ;"....@...6C..6C..";16;;COM5;;
247;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BAUD_RATE);DOWN;STATUS_PENDING;c0 12 00 00 ;"À...";4;;COM5;;
248;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BAUD_RATE);UP;STATUS_SUCCESS;;"";;;COM5;;
249;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_RTS);DOWN;STATUS_PENDING;;"";;;COM5;;
250;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_RTS);UP;STATUS_SUCCESS;;"";;;COM5;;
251;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_DTR);DOWN;STATUS_PENDING;;"";;;COM5;;
252;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_DTR);UP;STATUS_SUCCESS;;"";;;COM5;;
253;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_LINE_CONTROL);DOWN;STATUS_PENDING;00 00 08 ;"...";3;;COM5;;
254;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_LINE_CONTROL);UP;STATUS_SUCCESS;;"";;;COM5;;
255;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_CHARS);DOWN;STATUS_PENDING;1a 00 00 1a 11 13 ;"......";6;;COM5;;
256;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_CHARS);UP;STATUS_SUCCESS;;"";;;COM5;;
257;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_HANDFLOW);DOWN;STATUS_PENDING;00 00 00 00 00 00 00 00 36 43 00 00 36 43 00 00 ;"........6C..6C..";16;;COM5;;
258;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_HANDFLOW);UP;STATUS_SUCCESS;;"";;;COM5;;
259;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_RTS);DOWN;STATUS_PENDING;;"";;;COM5;;
260;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_CLR_RTS);UP;STATUS_SUCCESS;;"";;;COM5;;
261;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BREAK_OFF);DOWN;STATUS_PENDING;;"";;;COM5;;
262;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_BREAK_OFF);UP;STATUS_SUCCESS;;"";;;COM5;;
263;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
264;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
265;20/08/2026 14:19:46;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;2;COM5;;
266;20/08/2026 14:19:46;IRP_MJ_READ;UP;STATUS_SUCCESS;00 00 ;"..";2;;COM5;;
267;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_TIMEOUTS);DOWN;STATUS_PENDING;ff ff ff ff ff ff ff ff 02 08 00 00 00 00 00 00 88 13 00 00 ;"ÿÿÿÿÿÿÿÿ........ˆ...";20;;COM5;;
268;20/08/2026 14:19:46;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_SET_TIMEOUTS);UP;STATUS_SUCCESS;;"";;;COM5;;
269;20/08/2026 14:19:46;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
270;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
271;20/08/2026 14:19:47;IRP_MJ_READ;UP;STATUS_SUCCESS;55 ;"U";1;;COM5;;
272;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
273;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
274;20/08/2026 14:19:47;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
275;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
276;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
277;20/08/2026 14:19:47;IRP_MJ_READ;UP;STATUS_SUCCESS;b0 ;"°";1;;COM5;;
278;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
279;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
280;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
281;20/08/2026 14:19:47;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
282;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
283;20/08/2026 14:19:47;IRP_MJ_READ;UP;STATUS_SUCCESS;86 ;"†";1;;COM5;;
284;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
285;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
286;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
287;20/08/2026 14:19:47;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
288;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
289;20/08/2026 14:19:47;IRP_MJ_READ;UP;STATUS_SUCCESS;83 ;"ƒ";1;;COM5;;
290;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
291;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
292;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
293;20/08/2026 14:19:47;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
294;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
295;20/08/2026 14:19:47;IRP_MJ_READ;UP;STATUS_SUCCESS;15 ;".";1;;COM5;;
296;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
297;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
298;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
299;20/08/2026 14:19:47;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
300;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
301;20/08/2026 14:19:47;IRP_MJ_READ;UP;STATUS_SUCCESS;23 ;"#";1;;COM5;;
302;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
303;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
304;20/08/2026 14:19:47;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
